Review_ID,Rating,Year_Month,Reviewer_Location,Branch,continent
574832649,4,2018-4,Philippines,Disneyland_HongKong,Asia
156903412,4,2012-10,United Kingdom,Disneyland_Paris,Europe
332601691,5,2015-12,United Kingdom,Disneyland_Paris,Europe
283797343,4,2015-6,India,Disneyland_HongKong,Asia
593096243,4,2018-7,United States,Disneyland_California,Americas
284745152,5,missing,Philippines,Disneyland_HongKong,Asia
356798934,1,2015-10,United States,Disneyland_California,Americas
473246778,5,2017-4,United States,Disneyland_California,Americas
217823593,5,2014-7,United States,Disneyland_California,Americas
388158534,4,2016-6,Australia,Disneyland_Paris,Oceania
294924938,4,2015-5,United Kingdom,Disneyland_Paris,Europe
631139179,3,2018-11,Indonesia,Disneyland_HongKong,Asia
409576078,3,2016-8,United Kingdom,Disneyland_HongKong,Europe
119747759,2,2011-10,United Kingdom,Disneyland_Paris,Europe
221791019,3,2014-8,Canada,Disneyland_HongKong,Americas
629789805,5,2018-10,United Kingdom,Disneyland_Paris,Europe
428894903,3,2016-10,United States,Disneyland_California,Americas
364932088,3,2016-4,Indonesia,Disneyland_California,Asia
579186028,5,2018-5,United Kingdom,Disneyland_Paris,Europe
159421471,5,2013-4,Netherlands,Disneyland_Paris,Europe
533061393,5,2017-10,Ireland,Disneyland_Paris,Europe
117908704,3,2011-8,United Kingdom,Disneyland_Paris,Europe
548484357,5,2017-11,United States,Disneyland_California,Americas
199463218,3,2013-4,Brazil,Disneyland_HongKong,Americas
396281545,5,2016-7,Canada,Disneyland_Paris,Americas
635034738,5,2018-11,United States,Disneyland_HongKong,Americas
435708562,5,2016-11,United States,Disneyland_HongKong,Americas
258135229,3,missing,Australia,Disneyland_California,Oceania
444803527,3,2016-12,Singapore,Disneyland_HongKong,Asia
600669367,5,2018-6,Australia,Disneyland_California,Oceania
288580559,5,2015-6,United Kingdom,Disneyland_Paris,Europe
338797788,3,2016-1,Australia,Disneyland_California,Oceania
605096477,4,2018-8,United Kingdom,Disneyland_Paris,Europe
121190958,3,2011-11,United Kingdom,Disneyland_Paris,Europe
149175547,5,2013-1,India,Disneyland_HongKong,Asia
512988316,3,2017-1,Australia,Disneyland_California,Oceania
286998699,5,2015-7,South Africa,Disneyland_HongKong,Africa
281575653,5,2015-6,United Kingdom,Disneyland_Paris,Europe
369979808,4,2016-4,United States,Disneyland_California,Americas
444546753,4,2016-12,Hong Kong,Disneyland_HongKong,Asia
468699075,5,2016-7,United States,Disneyland_California,Americas
524223337,3,2017-9,United States,Disneyland_California,Americas
507962744,5,2017-4,United States,Disneyland_California,Americas
328088769,5,2015-11,United States,Disneyland_California,Americas
144712363,5,2012-10,United States,Disneyland_California,Americas
264269187,1,2015-4,Thailand,Disneyland_Paris,Asia
141647264,5,2012-9,United Kingdom,Disneyland_Paris,Europe
623551468,4,2018-9,United States,Disneyland_California,Americas
295741137,5,2015-2,United States,Disneyland_California,Americas
524087015,5,2016-10,United States,Disneyland_California,Americas
229299365,5,2014-9,United States,Disneyland_California,Americas
126993351,5,2012-1,United States,Disneyland_California,Americas
457185667,4,2017-1,United States,Disneyland_California,Americas
306610989,3,2015-5,Sweden,Disneyland_Paris,Europe
146769101,5,2012-11,United States,Disneyland_California,Americas
289625345,5,2015-7,United States,Disneyland_California,Americas
148832457,5,2012-12,Romania,Disneyland_California,Europe
195921452,5,2014-1,United States,Disneyland_California,Americas
450102571,4,2017-1,United Arab Emirates,Disneyland_HongKong,Asia
358610450,5,2016-3,United States,Disneyland_California,Americas
540849082,2,2017-8,United Kingdom,Disneyland_Paris,Europe
564387059,3,2018-2,United States,Disneyland_California,Americas
322109383,4,2015-9,United States,Disneyland_California,Americas
120381245,3,2011-10,United States,Disneyland_California,Americas
646939779,5,2018-2,United States,Disneyland_California,Americas
363512408,4,2016-4,Indonesia,Disneyland_HongKong,Asia
469011361,3,2017-2,Thailand,Disneyland_HongKong,Asia
175937718,5,2013-8,Nigeria,Disneyland_HongKong,Africa
465414283,5,2017-2,United States,Disneyland_California,Americas
171059691,5,2013-7,Canada,Disneyland_California,Americas
447390380,3,2016-7,United Kingdom,Disneyland_HongKong,Europe
284078614,1,2015-6,France,Disneyland_Paris,Europe
340850004,4,2016-1,Australia,Disneyland_HongKong,Oceania
246019020,5,2014-12,Singapore,Disneyland_HongKong,Asia
371974867,3,2016-4,Canada,Disneyland_California,Americas
241817015,4,2014-11,Singapore,Disneyland_HongKong,Asia
301906015,5,2015-8,United States,Disneyland_California,Americas
247942016,4,2015-1,Spain,Disneyland_HongKong,Europe
289442704,5,2015-6,France,Disneyland_Paris,Europe
232647872,3,2014-9,United States,Disneyland_California,Americas
287932569,5,2015-6,United States,Disneyland_California,Americas
186023630,5,2013-11,Singapore,Disneyland_HongKong,Asia
593303331,5,2018-6,United Arab Emirates,Disneyland_HongKong,Asia
180613661,5,2013-7,United Kingdom,Disneyland_Paris,Europe
489769419,4,2016-10,Hong Kong,Disneyland_HongKong,Asia
639814220,5,2018-12,Australia,Disneyland_California,Oceania
560829232,5,2018-2,India,Disneyland_HongKong,Asia
141468053,3,2012-9,United States,Disneyland_California,Americas
138985640,4,2012-6,Philippines,Disneyland_HongKong,Asia
213145657,5,2013-12,South Africa,Disneyland_HongKong,Africa
497552260,5,2016-7,Philippines,Disneyland_Paris,Asia
206679532,4,2014-5,United States,Disneyland_HongKong,Americas
139336292,5,2012-7,United States,Disneyland_California,Americas
491405797,3,2017-5,United States,Disneyland_California,Americas
342378442,5,2016-1,United States,Disneyland_California,Americas
86108985,3,missing,United Kingdom,Disneyland_Paris,Europe
248068255,5,2014-12,United States,Disneyland_California,Americas
362389842,3,2016-4,China,Disneyland_HongKong,Asia
186454614,2,2013-11,United States,Disneyland_California,Americas
214138776,5,2014-4,United Kingdom,Disneyland_California,Europe
180808571,5,2013-10,United States,Disneyland_California,Americas
133185746,5,2012-6,United States,Disneyland_California,Americas
386912585,5,2016-3,Thailand,Disneyland_HongKong,Asia
185113289,5,2013-10,Australia,Disneyland_California,Oceania
291509568,3,2015-7,Sweden,Disneyland_HongKong,Europe
445477740,5,2016-12,Australia,Disneyland_California,Oceania
302896728,5,2015-8,United States,Disneyland_California,Americas
640741774,5,2018-12,United States,Disneyland_California,Americas
604741276,5,2018-8,United Kingdom,Disneyland_Paris,Europe
230541560,5,2014-9,United States,Disneyland_California,Americas
500313613,5,2017-7,United States,Disneyland_California,Americas
254714483,5,2015-2,United States,Disneyland_California,Americas
367448920,5,2016-4,United Kingdom,Disneyland_Paris,Europe
318985496,2,2015-10,United States,Disneyland_California,Americas
475167760,4,2017-3,Australia,Disneyland_HongKong,Oceania
551680483,4,2017-12,India,Disneyland_HongKong,Asia
321703924,4,2015-3,United States,Disneyland_California,Americas
275618721,5,2015-5,United States,Disneyland_California,Americas
568756030,4,2018-3,United States,Disneyland_California,Americas
248477739,5,2015-1,Brazil,Disneyland_Paris,Americas
143154019,5,2012-10,United States,Disneyland_California,Americas
147438069,5,2012-12,United States,Disneyland_California,Americas
354284002,5,2016-3,Kuwait,Disneyland_HongKong,Asia
327238703,5,2015-11,Canada,Disneyland_California,Americas
193072709,4,missing,Malaysia,Disneyland_HongKong,Asia
175470230,5,2013-8,Italy,Disneyland_Paris,Europe
348503647,5,2016-2,United Kingdom,Disneyland_Paris,Europe
279588112,5,2015-6,United States,Disneyland_California,Americas
301177938,3,2015-8,United Kingdom,Disneyland_Paris,Europe
226637105,5,2013-12,United States,Disneyland_California,Americas
305827051,5,2015-8,United States,Disneyland_California,Americas
175807368,4,2013-8,Spain,Disneyland_Paris,Europe
150706936,4,missing,Malaysia,Disneyland_HongKong,Asia
656146924,5,2018-4,United States,Disneyland_California,Americas
216271166,5,2014-6,United States,Disneyland_California,Americas
328930849,5,2015-2,United Kingdom,Disneyland_California,Europe
284548358,4,2015-6,United States,Disneyland_California,Americas
433812512,4,2016-10,Canada,Disneyland_California,Americas
312283237,5,2015-5,United Kingdom,Disneyland_Paris,Europe
662523674,2,2019-3,Switzerland,Disneyland_Paris,Europe
562193594,1,2018-2,United States,Disneyland_California,Americas
284555227,3,2015-6,United States,Disneyland_Paris,Americas
405255608,5,2015-12,Hong Kong,Disneyland_HongKong,Asia
188009273,5,2013-9,Australia,Disneyland_California,Oceania
603186563,5,2018-7,China,Disneyland_HongKong,Asia
438587661,4,2016-11,United Kingdom,Disneyland_Paris,Europe
319960776,4,2015-9,Canada,Disneyland_California,Americas
507097481,4,2017-3,United States,Disneyland_California,Americas
125035401,5,missing,United States,Disneyland_California,Americas
154677814,1,2013-3,United Kingdom,Disneyland_Paris,Europe
134572041,5,2012-1,United States,Disneyland_Paris,Americas
654638219,5,2018-11,Australia,Disneyland_California,Oceania
583467353,4,2018-5,Australia,Disneyland_HongKong,Oceania
246695594,3,2014-12,United States,Disneyland_California,Americas
474473836,5,2017-3,Hungary,Disneyland_Paris,Europe
405705372,5,2016-8,Saudi Arabia,Disneyland_Paris,Asia
451403546,4,2017-1,United States,Disneyland_HongKong,Americas
123944110,5,2012-1,United States,Disneyland_California,Americas
169204935,4,2013-7,United States,Disneyland_California,Americas
352728155,5,2016-2,Australia,Disneyland_California,Oceania
191845537,5,2013-12,Australia,Disneyland_California,Oceania
209304431,4,2014-5,United States,Disneyland_California,Americas
166073478,5,2013-6,United States,Disneyland_California,Americas
565345077,4,2018-2,United States,Disneyland_HongKong,Americas
241789879,5,2014-3,Singapore,Disneyland_California,Asia
130661880,1,2012-5,United States,Disneyland_Paris,Americas
295839777,5,2015-7,United States,Disneyland_California,Americas
285937994,4,2015-6,Philippines,Disneyland_HongKong,Asia
122469875,5,missing,Portugal,Disneyland_Paris,Europe
212131258,4,2014-6,India,Disneyland_HongKong,Asia
184800585,5,2013-11,United States,Disneyland_California,Americas
293063793,5,2014-11,United Kingdom,Disneyland_Paris,Europe
257010824,5,2015-2,United Kingdom,Disneyland_California,Europe
305216644,5,2015-8,United Kingdom,Disneyland_California,Europe
221230987,5,missing,Canada,Disneyland_California,Americas
139937952,5,2012-4,United States,Disneyland_Paris,Americas
180906926,5,2013-9,United Kingdom,Disneyland_Paris,Europe
342487846,5,2016-1,United States,Disneyland_California,Americas
129956074,5,2012-5,United States,Disneyland_California,Americas
607471769,4,2018-8,Spain,Disneyland_Paris,Europe
621426665,5,2018-10,United States,Disneyland_California,Americas
648039579,5,2019-1,United Kingdom,Disneyland_Paris,Europe
133809401,5,2012-6,Australia,Disneyland_California,Oceania
602954212,4,2018-3,Germany,Disneyland_Paris,Europe
177976337,5,2013-9,United Kingdom,Disneyland_California,Europe
543568488,5,2017-6,United Kingdom,Disneyland_Paris,Europe
245568724,5,2014-12,United States,Disneyland_California,Americas
199335362,3,2014-3,Australia,Disneyland_HongKong,Oceania
365230815,3,2016-3,United Kingdom,Disneyland_HongKong,Europe
302556659,5,2015-8,United States,Disneyland_California,Americas
482167702,5,2017-5,United States,Disneyland_California,Americas
375334798,5,2016-3,Philippines,Disneyland_HongKong,Asia
280895534,4,2015-6,United Kingdom,Disneyland_Paris,Europe
558680389,5,2018-2,United States,Disneyland_California,Americas
488747639,4,2017-5,Singapore,Disneyland_HongKong,Asia
339323209,4,2015-12,India,Disneyland_HongKong,Asia
383798316,3,2016-6,United Kingdom,Disneyland_Paris,Europe
165181384,2,2013-6,United States,Disneyland_Paris,Americas
367193659,5,2016-3,Ireland,Disneyland_Paris,Europe
418652567,3,2016-9,United States,Disneyland_California,Americas
644619641,1,2019-1,South Africa,Disneyland_California,Africa
566287043,4,2018-2,Canada,Disneyland_HongKong,Americas
667458156,4,2019-1,United Kingdom,Disneyland_Paris,Europe
149175406,4,2013-1,United States,Disneyland_California,Americas
471184439,5,2017-3,United Kingdom,Disneyland_Paris,Europe
236079024,5,2014-10,United States,Disneyland_California,Americas
541170055,5,2017-11,United States,Disneyland_California,Americas
670274554,5,2018-9,Australia,Disneyland_HongKong,Oceania
137681714,5,2012-8,United States,Disneyland_California,Americas
388806314,5,2015-11,United States,Disneyland_California,Americas
185557753,5,2013-11,United Arab Emirates,Disneyland_Paris,Asia
127309569,5,2012-4,United States,Disneyland_California,Americas
464229241,2,2017-3,United States,Disneyland_Paris,Americas
123752397,2,2011-7,United States,Disneyland_California,Americas
638977428,5,2018-11,United States,Disneyland_California,Americas
154565339,3,missing,United Kingdom,Disneyland_Paris,Europe
376258443,5,2016-2,United States,Disneyland_California,Americas
658541133,4,2018-12,United States,Disneyland_California,Americas
220144791,5,2014-7,Australia,Disneyland_California,Oceania
139946882,5,2012-9,United States,Disneyland_California,Americas
369738603,5,2016-4,Qatar,Disneyland_HongKong,Asia
593635881,5,2018-6,United States,Disneyland_California,Americas
321361092,4,2015-10,Hong Kong,Disneyland_HongKong,Asia
480950773,4,2017-4,Singapore,Disneyland_Paris,Asia
452459906,5,2016-12,United Kingdom,Disneyland_Paris,Europe
390202396,5,2016-5,Canada,Disneyland_California,Americas
194767543,5,2013-3,Brazil,Disneyland_California,Americas
159365211,4,2012-6,Portugal,Disneyland_Paris,Europe
432866164,4,2016-10,Australia,Disneyland_California,Oceania
267815754,4,2015-4,India,Disneyland_HongKong,Asia
645340797,4,2019-1,Australia,Disneyland_California,Oceania
241853100,5,2014-11,Ireland,Disneyland_Paris,Europe
52715073,5,missing,Australia,Disneyland_California,Oceania
222139300,5,2014-3,Saudi Arabia,Disneyland_Paris,Asia
39527776,5,missing,New Zealand,Disneyland_California,Oceania
100987606,4,2011-3,Ireland,Disneyland_Paris,Europe
234683951,5,2014-9,Australia,Disneyland_California,Oceania
454226822,3,2017-1,Australia,Disneyland_HongKong,Oceania
121029996,4,2011-11,United Kingdom,Disneyland_Paris,Europe
318751378,5,2015-9,Australia,Disneyland_California,Oceania
174218921,5,2013-7,New Zealand,Disneyland_California,Oceania
581875896,3,2018-5,Australia,Disneyland_HongKong,Oceania
253455989,5,2015-2,United States,Disneyland_California,Americas
464179170,5,2017-3,Canada,Disneyland_California,Americas
171678032,4,2013-4,United States,Disneyland_California,Americas
352945666,5,2016-3,United States,Disneyland_California,Americas
165858836,1,2013-6,United Kingdom,Disneyland_Paris,Europe
145654637,5,2012-11,Singapore,Disneyland_HongKong,Asia
308620155,5,2015-4,Puerto Rico,Disneyland_California,Americas
548242979,5,2017-12,United Kingdom,Disneyland_Paris,Europe
249580165,4,2014-12,Canada,Disneyland_California,Americas
158903846,5,2013-3,Australia,Disneyland_HongKong,Oceania
156874871,5,2013-3,United States,Disneyland_California,Americas
389353686,3,2016-7,Australia,Disneyland_HongKong,Oceania
432227863,3,2016-10,United Kingdom,Disneyland_California,Europe
481342978,4,2017-1,United States,Disneyland_California,Americas
670682799,4,2019-5,Philippines,Disneyland_HongKong,Asia
476776357,3,2017-4,United States,Disneyland_California,Americas
644423763,5,2019-1,Australia,Disneyland_HongKong,Oceania
161006838,4,2013-5,United States,Disneyland_California,Americas
133891283,5,2012-7,United States,Disneyland_California,Americas
413580715,3,2016-8,Singapore,Disneyland_HongKong,Asia
117106055,5,2011-8,United States,Disneyland_Paris,Americas
145626645,3,2012-11,United Kingdom,Disneyland_California,Europe
125019031,5,2011-4,United Kingdom,Disneyland_Paris,Europe
551050172,3,2017-12,United Kingdom,Disneyland_Paris,Europe
425753401,4,2016-9,Malaysia,Disneyland_HongKong,Asia
524697083,4,2017-9,United States,Disneyland_California,Americas
170260088,3,2013-7,United Kingdom,Disneyland_Paris,Europe
566272363,4,2018-3,United Kingdom,Disneyland_HongKong,Europe
181753971,5,2013-10,New Zealand,Disneyland_HongKong,Oceania
335983047,5,2015-12,United Kingdom,Disneyland_Paris,Europe
121736481,3,2011-12,Singapore,Disneyland_HongKong,Asia
349270532,5,2015-12,United States,Disneyland_California,Americas
408810721,4,2016-8,Bahrain,Disneyland_HongKong,Asia
360594718,5,2016-3,United Kingdom,Disneyland_Paris,Europe
165519016,5,2013-6,Australia,Disneyland_HongKong,Oceania
